   0.000	-0.501216
   0.001	0.022583
   0.002	0.579423
   0.003	1.160711
   0.004	1.747846
   0.005	2.314050
   0.006	2.840001
   0.007	3.292022
   0.008	3.659661
   0.009	3.904954
   0.010	4.015223
   0.011	3.993482
   0.012	3.807192
   0.013	3.479517
   0.014	3.015168
   0.015	2.422601
   0.016	1.728545
   0.017	0.963244
   0.018	0.146594
   0.019	-0.681069
   0.020	-1.496332
   0.021	-2.264197
   0.022	-2.961337
   0.023	-3.568848
   0.024	-4.065707
   0.025	-4.440866
   0.026	-4.697765
   0.027	-4.824774
   0.028	-4.832805
   0.029	-4.729843
   0.030	-4.522752
   0.031	-4.226638
   0.032	-3.847089
   0.033	-3.409713
   0.034	-2.913199
   0.035	-2.373719
   0.036	-1.812239
   0.037	-1.228717
   0.038	-0.634544
   0.039	-0.056761
   0.040	0.514929
   0.041	1.055931
   0.042	1.557527
   0.043	2.016331
   0.044	2.418072
   0.045	2.759490
   0.046	3.031800
   0.047	3.234404
   0.048	3.366001
   0.049	3.422033
   0.050	3.406056
   0.051	3.324545
   0.052	3.171454
   0.053	2.957650
   0.054	2.684601
   0.055	2.353949
   0.056	1.971243
   0.057	1.536711
   0.058	1.060883
   0.059	0.540176
   0.060	-0.017019
   0.061	-0.592844
   0.062	-1.193632
   0.063	-1.796050
   0.064	-2.379830
   0.065	-2.939979
   0.066	-3.447278
   0.067	-3.880984
   0.068	-4.225210
   0.069	-4.459521
   0.070	-4.567483
   0.071	-4.539920
   0.072	-4.369155
   0.073	-4.063133
   0.074	-3.618192
   0.075	-3.056539
   0.076	-2.399403
   0.077	-1.659686
   0.078	-0.876410
   0.079	-0.073184
   0.080	0.719741
   0.081	1.476114
   0.082	2.167064
   0.083	2.774527
   0.084	3.280828
   0.085	3.684136
   0.086	3.966050
   0.087	4.143949
   0.088	4.226294
   0.089	4.210695
   0.090	4.135752
   0.091	4.006948
   0.092	3.844640
   0.093	3.672571
   0.094	3.500991
   0.095	3.342777
   0.096	3.203591
   0.097	3.079547
   0.098	2.975333
   0.099	2.865554
   0.100	2.744035
   0.101	2.593361
   0.102	2.387511
   0.103	2.115676
   0.104	1.762623
   0.105	1.323223
   0.106	0.797972
   0.107	0.196791
   0.108	-0.449486
   0.109	-1.122001
   0.110	-1.775279
   0.111	-2.359127
   0.112	-2.842896
   0.113	-3.172669
   0.114	-3.318656
   0.115	-3.256063
   0.116	-2.976203
   0.117	-2.482376
   0.118	-1.793242
   0.119	-0.942313
   0.120	0.023175
   0.121	1.058985
   0.122	2.110883
   0.123	3.114236
   0.124	4.037558
   0.125	4.827258
   0.126	5.449130
   0.127	5.892205
   0.128	6.134796
   0.129	6.182806
   0.130	6.042434
   0.131	5.732709
   0.132	5.281689
   0.133	4.708663
   0.134	4.051532
   0.135	3.348342
   0.136	2.610184
   0.137	1.886265
   0.138	1.187937
   0.139	0.537497
   0.140	-0.049405
   0.141	-0.567546
   0.142	-1.004982
   0.143	-1.369461
   0.144	-1.661582
   0.145	-1.873958
   0.146	-2.031726
   0.147	-2.125826
   0.148	-2.160694
   0.149	-2.152405
   0.150	-2.095463
   0.151	-1.994232
   0.152	-1.855054
   0.153	-1.681115
   0.154	-1.469591
   0.155	-1.231660
   0.156	-0.961697
   0.157	-0.672939
   0.158	-0.355223
   0.159	-0.021143
   0.160	0.330242
   0.161	0.702708
   0.162	1.088869
   0.163	1.487750
   0.164	1.899490
   0.165	2.318254
   0.166	2.735692
   0.167	3.144355
   0.168	3.532320
   0.169	3.889075
   0.170	4.186179
   0.171	4.422867
   0.172	4.572124
   0.173	4.612002
   0.174	4.545543
   0.175	4.349541
   0.176	4.023619
   0.177	3.574731
   0.178	3.011023
   0.179	2.345768
   0.180	1.609311
   0.181	0.827742
   0.182	0.039172
   0.183	-0.725462
   0.184	-1.422556
   0.185	-2.017658
   0.186	-2.486884
   0.187	-2.800813
   0.188	-2.945834
   0.189	-2.922244
   0.190	-2.729964
   0.191	-2.393145
   0.192	-1.924913
   0.193	-1.368363
   0.194	-0.755777
   0.195	-0.109739
   0.196	0.513346
   0.197	1.099147
   0.198	1.630674
   0.199	2.076926
   0.200	2.445934
   0.201	2.744716
   0.202	2.971712
   0.203	3.157971
   0.204	3.314330
   0.205	3.470108
   0.206	3.640825
   0.207	3.841534
   0.208	4.090726
   0.209	4.382643
   0.210	4.718416
   0.211	5.084361
   0.212	5.462284
   0.213	5.824577
   0.214	6.139600
   0.215	6.379568
   0.216	6.508946
   0.217	6.491383
   0.218	6.311626
   0.219	5.951276
   0.220	5.387958
   0.221	4.645899
   0.222	3.733186
   0.223	2.671582
   0.224	1.517660
   0.225	0.315802
   0.226	-0.878861
   0.227	-1.993755
   0.228	-2.980112
   0.229	-3.772820
   0.230	-4.340458
   0.231	-4.646098
   0.232	-4.681827
   0.233	-4.457027
   0.234	-3.991847
   0.235	-3.326401
   0.236	-2.506209
   0.237	-1.587088
   0.238	-0.626607
   0.239	0.334517
   0.240	1.241970
   0.241	2.055674
   0.242	2.775285
   0.243	3.354776
   0.244	3.809116
   0.245	4.143412
   0.246	4.351765
   0.247	4.460983
   0.248	4.484282
   0.249	4.433041
   0.250	4.324399
   0.251	4.171699
   0.252	3.980172
   0.253	3.760716
   0.254	3.508745
   0.255	3.233511
   0.256	2.929469
   0.257	2.594269
   0.258	2.231618
   0.259	1.839846
   0.260	1.422356
   0.261	0.981150
   0.262	0.528976
   0.263	0.069988
   0.264	-0.388167
   0.265	-0.831620
   0.266	-1.248747
   0.267	-1.645720
   0.268	-2.000898
   0.269	-2.310460
   0.270	-2.587072
   0.271	-2.806733
   0.272	-2.973481
   0.273	-3.094173
   0.274	-3.145286
   0.275	-3.135870
   0.276	-3.053488
   0.277	-2.894560
   0.278	-2.652202
   0.279	-2.324366
   0.280	-1.914017
   0.281	-1.421670
   0.282	-0.855703
   0.283	-0.234082
   0.284	0.429831
   0.285	1.113737
   0.286	1.790664
   0.287	2.436598
   0.288	3.019709
   0.289	3.526684
   0.290	3.920711
   0.291	4.193166
   0.292	4.338056
   0.293	4.338949
   0.294	4.206638
   0.295	3.957123
   0.296	3.597049
   0.297	3.152473
   0.298	2.659160
   0.299	2.129463
   0.300	1.605111
   0.301	1.104426
   0.302	0.653972
   0.303	0.268948
   0.304	-0.044703
   0.305	-0.277397
   0.306	-0.435402
   0.307	-0.538153
   0.308	-0.584634
   0.309	-0.607957
   0.310	-0.618898
   0.311	-0.634761
   0.312	-0.671098
   0.313	-0.725700
   0.314	-0.812111
   0.315	-0.909166
   0.316	-1.005624
   0.317	-1.090701
   0.318	-1.132412
   0.319	-1.104808
   0.320	-1.004331
   0.321	-0.795282
   0.322	-0.478675
   0.323	-0.052889
